18623	3600
18624	3603
18625	1088
18626	594
18628	3602
18629	3602
18645	3602
18646	3601
18647	3602
18648	3603
18649	3601
18650	3604
18651	3602
18652	3605
18654	3602
18655	3603
18656	3601
18657	3602
18658	3602
18659	3602
18660	3601
18661	3601
18662	3601
18663	3601
18664	3601
18665	3602
18666	3601
18667	3601
18668	1293
18669	1057
18670	3602
18671	3601
18672	3602
18673	3602
18674	3602
18675	3601
18676	3602
18677	3602
18678	3603
18679	3602
18680	3601
18681	3601
18682	3602
18683	3601
18684	3605
18685	3601
18686	3604
18687	3601
18688	3602
18689	3601
18690	3602
18691	3601
18692	3601
18693	3602
18694	3601
18695	3602
18696	3601
18697	3602
18698	3602
18699	3602
18700	2562
18701	2045
18702	3604
18703	3602
18707	995
18738	330
18752	3130
18761	1464
18762	2874
18763	3604
18764	3602
18765	3602
18766	3602
18767	3603
18768	3602
18769	3601
18770	3603
18771	3601
18772	3601
18773	3601
18774	3601
18775	2322
18776	3602
18777	3601
18778	3601
18779	3601
18780	3604
18781	3602
18782	3604
18783	2344
18803	3185
18804	2998
18805	1001
18806	247
18807	455
18808	2450
18809	2194
18810	1897
18811	1869
18812	1609
18813	531
18814	947
18815	1578
18816	1737
18817	1699
18818	1605
18819	1648
18820	1624
18821	1652
18822	1559
18823	1598
18824	1666
18825	1645
18826	1703
18827	1685
18828	1637
18829	1613
18830	1664
18831	1630
18832	1710
18833	1670
18834	1635
18835	1713
18836	1741
18837	1746
18838	1811
18844	685
18883	3601
18884	3603
18885	3602
18886	3602
18887	3602
18888	3601
18889	3604
18890	3602
18891	3603
18892	3602
18893	3602
18894	3601
18895	3602
18896	3601
18897	3602
18898	2083
18899	879
18900	3604
18901	3601
18902	3603
18903	3601
18904	3602
18905	3602
18906	3601
18907	3603
18908	3601
18909	3602
18910	3601
18911	3601
18912	3602
18913	3602
18914	3603
18915	3602
18916	3601
18917	3602
18918	2258
18920	3113
18921	3604
18922	3601
18923	3602
18924	3602
18925	3601
18926	3602
18927	3602
18928	3601
18929	3602
18930	3601
18931	3602
18932	3602
18933	3601
18934	3604
18935	3602
18936	3601
18937	3601
18938	3604
18939	1217
18940	2720
18941	3604
18942	3540
18943	3444
18944	3389
18945	3429
18946	3382
18947	3377
18948	3393
18949	3435
18950	3366
18951	3344
18952	3419
18953	3325
18954	3406
18955	3364
18956	3287
18957	3310
19240	3601
19264	3602
19265	3603
19266	3601
19267	1937
19268	3602
19269	3602
19270	3605
19271	3603
19272	3602
19273	3602
19274	3602
19275	3601
19276	3601
19277	3602
19278	3602
19279	3601
19280	2996
19304	3601
19305	3602
19306	1043
19307	3601
19308	3601
19309	3600
19310	3602
19311	3601
19312	3603
19313	3603
19314	3578
19315	3519
19316	3599
19317	3602
19318	2261
19320	3244
19321	3485
19322	3589
19323	3544
19324	3463
19325	3453
19326	3269
19327	3392
19328	3364
19329	3324
19330	3373
19331	3574
19332	3431
19333	3583
19334	3569
19335	3550
19336	3474
19337	3603
19338	3601
19339	3602
19340	3602
19341	3602
19342	3603
19343	3602
19344	3601
19345	3602
19346	2517
19347	3016
19348	3601
19349	3601
19350	3601
19351	3601
19352	3601
19353	3602
19354	1732
19355	3601
19356	3601
19357	3601
19358	3602
19359	3601
19360	3601
19361	3602
19362	3601
19363	3602
19364	3602
19365	3601
19366	3602
19367	3603
19368	3602
19369	3601
19370	3601
19371	3604
19372	3601
19373	3602
19374	3601
19375	3602
19376	3601
19377	3602
19378	3601
19379	3601
19380	3602
19381	3601
19382	3601
19383	3601
19384	3601
19385	1564
19386	397
19387	3600
19388	3603
19389	3602
19390	3601
19391	3602
19392	3601
19393	3603
19394	3601
19395	3602
19396	3602
19397	3602
19398	3601
19399	3603
19400	3604
19401	3601
19402	3601
19403	3601
19404	3602
19405	3602
19406	3603
19407	3601
19408	3603
19409	3601
19410	3601
19411	3602
19412	3601
19413	3602
19414	3601
19415	3602
19416	3604
19417	3602
19418	3604
19419	1216
19420	3601
19421	3603
19422	2117
19423	3601
19424	2170
19425	2269
19428	1939
19429	3604
19430	519
19436	3600
19437	3602
19438	3603
19439	3601
19440	3601
19441	3601
19442	3601
19443	3601
19444	3602
19445	3602
19481	3603
19482	3601
19483	3601
19484	3602
19485	3601
19486	3601
19487	3602
19488	3604
19489	3603
19490	1845
19491	3601
19492	3601
19493	3605
19494	3603
19495	3601
19496	3603
19502	28780
19503	3603
19504	3601
19505	3601
19506	3601
19507	3602
19508	3601
19509	3602
19510	3602
19511	3602
19512	3601
19513	3602
19514	3602
19515	3533
19613	3601
19614	3604
19615	3602
19616	3601
19617	3601
19618	3602
19619	2242
19620	3603
19621	3605
19622	3603
19623	3601
19624	3602
19625	3602
19626	3601
19627	3601
19628	3602
19629	3601
19630	3601
19631	3601
19632	3601
19633	3601
19634	3603
19635	3601
19636	3602
19637	3601
19638	3602
19639	3601
19640	3603
19641	3602
19642	3601
19643	3602
19644	3601
19645	3603
19646	3602
19647	3601
19648	3498
19649	3601
19650	3417
19651	3602
19652	3602
19653	3601
19654	3601
19655	3602
19656	3601
19657	3602
19658	3603
19659	3602
19660	3602
19661	3602
19662	3601
19663	3603
19664	3602
19665	3602
19666	3601
19667	3601
19668	3602
19669	3602
19670	3602
19671	3601
19672	3602
19673	3601
19674	3602
19675	3601
19676	3602
19677	3615
19678	1539
19696	1470
19697	780
19707	1348
19708	5549
19709	3605
19710	3603
19711	3602
19712	3601
19713	3602
19714	3602
19715	3604
19716	3601
19717	3601
19718	3602
19719	3603
19720	3601
19721	2532
19722	3588
19733	3602
19734	3602
19735	3601
19736	3601
19737	563
19738	3111
19739	3601
19740	3601
19741	3603
19742	3604
19743	3604
19744	3602
19745	3602
19746	3601
19747	2061
19771	3602
19772	3603
19773	3602
19775	3602
19776	3601
19777	3601
19778	3603
19779	3602
19780	3601
19781	3601
19782	3602
19783	3602
19784	3602
19785	3603
19786	3603
19787	3602
19788	853
19789	576
19790	1162
19791	1238
19792	1263
19793	1240
19794	1258
19795	1262
19796	583
19797	1245
19798	1275
19799	1286
19800	1300
19801	816
19806	3602
19832	3600
19833	3602
19834	3602
19835	3602
19836	3119
19837	3601
19838	3603
19839	3605
19840	3602
19841	3603
19842	3601
19843	3602
19844	3602
19845	3601
19846	3601
19847	3602
19848	3600
19849	3603
19850	3606
19851	3601
19852	3602
19853	3601
19854	3602
19855	3601
19856	3601
19857	3602
19858	3602
19859	3102
19860	3526
19862	3601
19863	3602
19864	3602
19865	3605
19866	3603
19867	3602
19868	3603
19869	3602
19870	3602
19871	3601
19872	3602
19873	3602
19874	3602
19875	3604
19876	3602
19877	3602
19878	3602
19879	3602
19880	3601
19881	3602
19882	3601
19883	3601
19884	3602
19885	3604
19886	3601
19887	3603
19888	3602
19889	3603
19890	3602
19891	2319
19892	2269
19893	3605
